Titulo;Ano;Avaliação Pedagógica;Caminho crítico;Categoria;UF;Municipio;Origem;Tipos ocorrências
BA - Salvador - 5924 Escola Gênesis - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Não recebido;BA;BA - Salvador;RNC;
PB - UIRAUNA - 51095 EEEFM JOVELINA GOMES - Aplicação - Dado Biométrico;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Dado Biométrico;PB;PB - UIRAUNA;RM;
RS - GRAVATAI - 8411 Colégio Estadual Barbosa Rodrigues - Emergências Médicas - Acidentes no local de prova;2016;Enem;2. Implementação - Aplicação do exame;Emergências Médicas - Acidentes no local de prova;RS;RS - GRAVATAI;RM;
MT - CUIABÁ - 52944 UFMT - CAMPUS CUIABA - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;MT;MT - CUIABÁ;RNC;
PA - ANANINDEUA - 7806 EMEF Senador Álvaro Adolfo - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;PA;PA - ANANINDEUA;RM;
RJ - RIO DE JANEIRO - 57839 EM NERVAL DE GOUVEIA - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Tumulto em local de prova;RJ;RJ - RIO DE JANEIRO;RNC;
DF - BRASILIA - 9127 Faculdade Projeção Guará - P7 - Incêndio;2016;Enem;2. Implementação - Aplicação do exame;Incêndio;DF;DF - BRASILIA;RM;
MT - SORRISO - 52742 EM PROFA IVETE LOURDES ARENHARDT - Malote - Atraso na entrega de malotes;2016;Enem;2. Implementação - Aplicação do exame;Malote - Atraso na entrega de malotes;MT;MT - SORRISO;RM;
PA - BELÉM - 7847 EEEFM PROFESSORA PLACÍDIA CARDOSO - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Tentativa de roubo de caderno de prova;PA;PA - BELÉM;RNC;
BA - VITÓRIA DA CONQUISTA - 3051 CEEI CAMILO DE JESUS LIMA - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Perturbação sossego público;BA;BA - VITÓRIA DA CONQUISTA;RNC;
BA - VITÓRIA DA CONQUISTA - 3064 COLÉGIO ESTADUAL POLIVALENTE - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Atentados contra locais de Exame (invasão / incêndio / depredação);BA;BA - VITÓRIA DA CONQUISTA;RNC;
BA - GUANAMBI - 2767 ESCOLA ESTADUAL IDALICE NUNES - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Outras ocorrências relevantes;BA;BA - GUANAMBI;RNC;
DF - Brasília - 9283 Faculdade JK - Samdu Norte - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;DF;DF - Brasília;RNC;
PE - SANTA MARIA DA BOA VISTA - 57027 EM CREUSA DOS SANTOS OLIVEIRA - Emergências médicas;2016;Enem;2. Implementação - Aplicação do exame;Emergências Médicas - Acidentes no local de prova;PE;PE - SANTA MARIA DA BOA VISTA;RNC;
DF - Brasília - 9284 Faculdade Projeção - Unidade Taguatinga - P 2 - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;DF;DF - Brasília;RNC;
PA - ANANINDEUA - 7750 EMEF Clóvis de Souza Begot - Malote - Danificado;2016;Enem;2. Implementação - Aplicação do exame;Malote - Danificado;PA;PA - ANANINDEUA;RM;
DF - BRASILIA - 9186 CEF 34 de Ceilândia - Segurança Pública - Perturbação sossego público;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Perturbação sossego público;DF;DF - BRASILIA;RM;
AP - MACAPA - 50897 UNIV ESTACIO DE SA - CAMPUS FAMAP - Aplicação - Tumulto em local de prova;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Tumulto em local de prova;AP;AP - MACAPA;RM;
PB - SANTA RITA - G1471 EEEFM MARIA HONORINA SANTIAGO - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;PB;PB - SANTA RITA;CMI;
PE - PAULISTA - 57301 COL ANITA GONCALVES - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;PE;PE - PAULISTA;RNC;
SC - SAO FRANCISCO DO SUL - 53352 EEB PROFA CLAURINICE VIEIRA CALDEIRA - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;SC;SC - SAO FRANCISCO DO SUL;RM;
SP - Praia Grande - 54405 EE REVERENDO AUGUSTO PAES DE AVILA - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;SP;SP - Praia Grande;RNC;
TO - AUGUSTINÓPOLIS - 1141 COLÉGIO ESTADUAL MANOEL VICENTE DE SOUZA - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;TO;TO - AUGUSTINÓPOLIS;RNC;
DF - Brasília - 9289 Centro Universitário Estácio -  (Antiga FACITEC) - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Não recebido;DF;DF - Brasília;RNC;
RJ - SÃO JOÃO DE MERITI - 51710 CE RUBENS FARRULLA - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Perturbação sossego público;RJ;RJ - SÃO JOÃO DE MERITI;RNC;
MS - Três Lagoas - 3395 Associação de Ensino e Cultura de Mato Grosso do Sul - AEMS - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Porte de arma;MS;MS - Três Lagoas;RNC;
SE - NOSSA SENHORA DO SOCORRO - 3317 ESCOLA MUNICIPAL JOÃO PAULO II - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Perturbação sossego público;SE;SE - NOSSA SENHORA DO SOCORRO;RNC;
RJ - BELFORD ROXO - 51731 CIEP BRIZOLAO 316 - GAL LADARIO PEREIRA TELLES - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Perturbação sossego público;RJ;RJ - BELFORD ROXO;RNC;
BA - PORTO SEGURO - 2708 COLÉGIO MUNICIPAL VALDÍVIO COSTA - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Outras ocorrências relevantes;BA;BA - PORTO SEGURO;RNC;
SP - Mauá - 54287 EE PROFA MARLENE CAMARGO RIBEIRO - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Danificado;SP;SP - Mauá;RNC;
TO - PALMAS - 1188 Centro de Ensino Médio de Taquaralto - Eliminação de Participantes - Saída antes do horário permitido;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Saída antes do horário permitido;TO;TO - PALMAS;RM;
RJ - RIO DE JANEIRO - 57707 UNIV VEIGA DE ALMEIDA - CAMPUS MARACANA - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;RJ;RJ - RIO DE JANEIRO;RNC;
SP - São Bernardo do Campo - 52696 EE LAURO GOMES DE ALMEIDA - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Atraso na entrega de malotes;SP;SP - São Bernardo do Campo;RNC;
BA - JAGUAQUARA - 2906 COLÉGIO LUZIA SILVA - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Outras ocorrências relevantes;BA;BA - JAGUAQUARA;RNC;
DF - BRASÍLIA - 9247 CED 619 DE SAMAMBAIA - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;DF;DF - BRASÍLIA;RNC;
PA - Santarém - 5594 EEEM DIOCESANA SAO FRANCISCO - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de material proibido em edital;PA;PA - Santarém;RNC;
PE - SAO LOURENCO DA MATA - 57396 COL AGRICOLA DOM AGOSTINHO IKAS - CODAI - UFRPE - Segurança Pública - Atentados contra locais de Exame (invasão / incêndio / depredação);2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Atentados contra locais de Exame (invasão / incêndio / depredação);PE;PE - SAO LOURENCO DA MATA;RM;
PE - SAO LOURENCO DA MATA - 57388 COL AGRICOLA DOM AGOSTINHO IKAS - Segurança Pública - Atentados contra locais de Exame (invasão / incêndio / depredação);2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Atentados contra locais de Exame (invasão / incêndio / depredação);PE;PE - SAO LOURENCO DA MATA;RM;
SE - CAMPO DO BRITO - 3175 Colégio Estadual Roque José de Souza - Segurança Pública - Perturbação sossego público;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Perturbação sossego público;SE;SE - CAMPO DO BRITO;RM;
SE - NOSSA SENHORA DO SOCORRO - 3312 Colégio Estadual Professor Leão Magno Brasil - Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;SE;SE - NOSSA SENHORA DO SOCORRO;RM;
RJ - SÃO JOÃO DE MERITI - 51715 CIEP BRIZOLAO 135 AFONSO HENRIQUES DE LIMA BARRETO - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;RJ;RJ - SÃO JOÃO DE MERITI;RNC;
RJ - RIO DE JANEIRO - 57949 CIEP ISMAEL NERY - Abastecimento de Água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;RJ;RJ - RIO DE JANEIRO;RM;
AM - MANAUS - 50531 ESCOLA NORMAL SUPERIOR - UEA - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Integridade do cadeado eletrônico;AM;AM - MANAUS;RNC;
RO - PORTO VELHO - 161 CENTRO ESTADUAL DE EDUCAÇÃO DE JOVENS E ADULTOS PADRE MORETTI CEEJA - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Comportamento inadequado (participante ou acompanhante de lactante);RO;RO - PORTO VELHO;RNC;
RJ - RIO DE JANEIRO - 57923 EM VITOR MEIRELES - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;RJ;RJ - RIO DE JANEIRO;RM;
MS - CAMPO GRANDE - 3543 Universidade Federal do Mato Grosso do Sul (UFMS) - Unidade 11 - Malote - Integridade do lacre metálico;2016;Enem;2. Implementação - Aplicação do exame;Malote - Integridade do lacre metálico;MS;MS - CAMPO GRANDE;RM;
PE - CABO DE SANTO AGOSTINHO - 57261 CAIC PREF JOSE ALBERTO DE LIMA - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;PE;PE - CABO DE SANTO AGOSTINHO;RNC;
MT - RONDONÓPOLIS - 52790 EM CPAC CONJUNTO SAO JOSE I - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Perturbação sossego público;MT;MT - RONDONÓPOLIS;RNC;
MS - CAMPO GRANDE - 3581 ESCOLA MUNICIPAL PROFESSOR NAGIB RASLAN - Emergências médicas;2016;Enem;2. Implementação - Aplicação do exame;Emergências Médicas - Acidentes no local de prova;MS;MS - CAMPO GRANDE;RNC;
ES - LINHARES - 3948 Faculdade Pitágoras - Aplicação - Infraestrutura;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;ES;ES - LINHARES;RM;
PE - JABOATÃO DOS GUARARAPES - 57354 FAC DOS GUARARAPES - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;PE;PE - JABOATÃO DOS GUARARAPES;RNC;
MT - CUIABÁ - 52945 UFMT - CAMPUS CUIABA - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Tumulto em local de prova;MT;MT - CUIABÁ;RNC;
RJ - BELFORD ROXO - 51719 CIEP BRIZOLAO 037 ERNESTO GUEVARA - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Outras ocorrências relevantes;RJ;RJ - BELFORD ROXO;RNC;
BA - CONCEIÇÃO DO COITÉ - 1988 COLÉGIO POLIVALENTE DE CONCEIÇÃO DO COITÉ - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Perturbação sossego público;BA;BA - CONCEIÇÃO DO COITÉ;RNC;
MG - BELO HORIZONTE - 4691 Pontifícia Universidade Católica de Minas Gerais PUC MG Campus Coração Eucarístico - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;MG;MG - BELO HORIZONTE;RM;
MT - BARRA DO GARÇAS - 53058 UNIVAR FAC UNIDAS DO VALE DO ARAGUAIA - Aplicação - Abertura e fechamento dos portões;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Abertura e fechamento dos portões;MT;MT - BARRA DO GARÇAS;RNC;
PE - OLINDA - 57229 COL DOM - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;PE;PE - OLINDA;RNC;
RJ - NITERÓI - 52011 IE PROF ISMAEL COUTINHO - IEPIC - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Integridade do cadeado eletrônico;RJ;RJ - NITERÓI;RNC;
BA - BRUMADO - 2538 CEEP -  CENTRO ESTADUAL DE EDUCAÇÃO PROFISSIONAL EM GESTÃO E MEIO AMBIENTE (ANTIGO COLÉGIO MODELO LUÍS EDUARDO MAGALHÃES) - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Perturbação sossego público;BA;BA - BRUMADO;RNC;
PE - Recife - 57120 EREM PROF TRAJANO DE MENDONCA - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Danificado;PE;PE - Recife;RNC;
PA - ANANINDEUA - 7781 Colégio Supremo da Amazônia - Anexo I - Segurança Pública - Outras ocorrências relevantes;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Outras ocorrências relevantes;PA;PA - ANANINDEUA;RNC;
TO - PALMAS - 1207 Escola Municipal de Tempo Integral Padre Josimo Tavares - Eliminação de Participantes - Porte de material proibido em edital;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de material proibido em edital;TO;TO - PALMAS;RM;
RS - SANT'ANA DO LIVRAMENTO - 9080 IEE PROFESSOR LIBERATO SALZANO VIEIRA DA CUNHA - Emergências médicas;2016;Enem;2. Implementação - Aplicação do exame;Emergências Médicas - Acidentes no local de prova;RS;RS - SANT'ANA DO LIVRAMENTO;RNC;
RS - PIRATINI - 8684 INSTITUTO ESTADUAL DE EDUCAÇÃO PONCHE VERDE - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;RS;RS - PIRATINI;RNC;
MG - JOÃO MONLEVADE - 6283 UNIVERSIDADE DO ESTADO DE MINAS GERAIS - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Tumulto em local de prova;MG;MG - JOÃO MONLEVADE;RNC;
RJ - BELFORD ROXO - 51719 CIEP BRIZOLAO 037 ERNESTO GUEVARA - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Outras ocorrências relevantes;RJ;RJ - BELFORD ROXO;RNC;
BA - Teixeira de Freitas - 2981 Faculdade Pitágoras de Teixeira de Freitas - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;BA;BA - Teixeira de Freitas;RNC;
TO - ARAGUAÍNA - 1117 Colégio Estadual Welder Maria de Abreu Sales - Aplicação - Abertura e fechamento dos portões;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Abertura e fechamento dos portões;TO;TO - ARAGUAÍNA;RNC;
RS - ALVORADA - 8358 EEEM SENADOR SALGADO FILHO - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Perturbação sossego público;RS;RS - ALVORADA;RNC;
BA - ITABUNA - 2874 IUNE EDUCACIONAL UNIME ITABUNA CAMPUS II BLOCO 3 - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;BA;BA - ITABUNA;RNC;
CE - OCARA - 56575 EEF VEREADOR JOSE PIRES DE FREITAS - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;CE;CE - OCARA;RNC;
PE - CABO DE SANTO AGOSTINHO - 57253 ETE EPITACIO PESSOA - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Porte de arma;PE;PE - CABO DE SANTO AGOSTINHO;RNC;
RS - SÃO LEOPOLDO - 8821 ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL PROFESSOR EMÍLIO BOECKEL - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Outras ocorrências relevantes;RS;RS - SÃO LEOPOLDO;RNC;
PB - JOAO PESSOA - 51447 COL E CURSO EVOLUÇAO - Aplicação - Porte de arma;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Porte de arma;PB;PB - JOAO PESSOA;RM;
SC - SAO FRANCISCO DO SUL - 53351 EEB SANTA CATARINA - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;SC;SC - SAO FRANCISCO DO SUL;RM;
BA - BARREIRAS - 1813 FACULDADE DOM PEDRO II - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;BA;BA - BARREIRAS;RNC;
MA - SãO LUíS - 8163 UEB TANCREDO NEVES - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Abertura e fechamento dos portões;MA;MA - São Luís;RNC;
RN - NATAL - Aplicação - Dado Biométrico;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Dado Biométrico;RN;RN - NATAL;RM;
MA - SÃO LUÍS - 8026 FACULDADE ANHANGUERA - Emergências médicas;2016;Enem;2. Implementação - Aplicação do exame;Emergências Médicas - Acidentes no local de prova;MA;MA - SÃO LUÍS;RNC;
MA - SÃO LUÍS - 8026 FACULDADE ANHANGUERA - Segurança Pública - Outras ocorrências relevantes;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Outras ocorrências relevantes;MA;MA - SÃO LUÍS;RNC;
MG - Mariana - 6617 Escola Estadual Dom Silvério - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Não recebido;MG;MG - Mariana;RNC;
SC - SAO FRANCISCO DO SUL - 53351 EEB SANTA CATARINA - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;SC;SC - SAO FRANCISCO DO SUL;RM;
BA - SALVADOR - 6026 COLÉGIO ESTADUAL SARA VIOLETA DE MELLO KERTESZ - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;BA;BA - SALVADOR;RNC;
BA - SALVADOR - 6026 COLÉGIO ESTADUAL SARA VIOLETA DE MELLO KERTESZ - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;BA;BA - SALVADOR;RNC;
RJ - RIO DE JANEIRO - 57680 EM TIA CIATA - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Perturbação sossego público;RJ;RJ - RIO DE JANEIRO;RNC;
MA - CODÓ - 937 UNIVERSIDADE FEDERAL DO MARANHãO - CAMPUS CODó - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;MA;MA - CODÓ;RNC;
MG - SANTA LUZIA - 6205 ESCOLA ESTADUAL RENY DE SOUZA LIMA - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Abertura e fechamento dos portões;MG;MG - SANTA LUZIA;RNC;
RN - PARNAMIRIM - 50220 EE MARIA CRISTINA - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;RN;RN - PARNAMIRIM;RNC;
PE - BEZERROS - 56848 CEMAIC - CENTRO MUN INTEGRAL A CRIANÇA ADOLESCENTE - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Outras ocorrências relevantes;PE;PE - BEZERROS;RNC;
GO - Goiânia - 4363 Centro Universitário de Goiás - Uni - Anhanguera - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Perda ou extravio;GO;GO - Goiânia;RNC;
GO - Caldas Novas - 4536 CEJA - FILOSTRO MACHADO CARNEIRO - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;GO;GO - Caldas Novas;RNC;
